30.03322214,-3.906729711
10.69239657,-6.921613148
18.031806,-14.65557922
14.87093008,-12.17067117
25.65973122,-8.409815264
15.97985568,-12.85074841
8.116318009,-4.181669389
8.855355169,-5.337858441
8.364627911,-5.279458016
12.6816937,-9.356851436
7.003742534,-3.122235461
20.82977821,-12.95456311
12.6416478,-9.347465697
14.08640933,-11.73418245
20.12479641,-13.08771337
11.71495815,-8.791061499
11.39782299,-7.819408033
29.78849784,-4.043968984
30.4347561,-3.653131374
5.28487021,-2.183968736
15.67841897,-12.44873821
30.17413482,-4.131467215
15.22594944,-12.10246315
22.41309194,-11.46172703
20.85993079,-12.81576919
20.15467959,-13.03243128
11.9042539,-8.082500862
10.21580568,-6.659498901
30.55782215,-3.474568953
26.68382838,-7.029069181
11.04145543,-8.490952967
7.525942082,-3.587631035
25.0034173,-8.733826988
28.68144181,-5.701711729
21.15411848,-12.44332735
14.71168516,-12.02359952
23.65775467,-9.921395627
4.535509344,-0.758209989
14.12106492,-11.12164889
22.2555919,-11.20352619
6.648246812,-2.65820285
13.1613033,-9.80894221
14.81291352,-11.9026934
7.445102003,-4.006487114
20.22167639,-13.33733158
24.61593945,-8.635803013
5.434998106,-1.198902605
5.046696936,-0.488756893
16.82779218,-14.01013822
29.15336024,-4.604593647
30.05303128,-4.165678352
17.87500435,-14.40336542
30.10790532,-4.073433838
7.772019492,-4.639162038
5.230577371,-1.529082512
19.28790878,-13.9016761
5.134510739,-1.100591341
30.03322548,-3.906721026
20.22271283,-13.27336466
5.702605205,-1.344212162
17.53224465,-14.32199963
19.20916382,-13.92327568
12.51376875,-9.355406902
24.86166244,-8.876688759
21.30902814,-11.93580243
22.72744809,-10.88989538
29.01201977,-4.58839253
5.118385779,-1.901212127
8.113181816,-4.125446835
20.12916342,-13.22087393
9.824184358,-6.656632151
22.09162268,-11.37517333
13.88962973,-10.73388294
19.97459888,-13.14668279
29.85070133,-4.399094185
11.7924667,-8.162146355
24.19041576,-9.49314915
11.41425609,-7.925900363
7.590504396,-4.203867869
30.61458056,-3.33328258
20.78160368,-12.61265367
13.59672296,-10.61513096
11.59490677,-8.60699558
18.06432023,-14.60943878
24.73483659,-8.734346304
7.100293258,-3.597607636
17.98759714,-14.78376071
30.06365362,-3.88883397
30.00812846,-4.188739129
22.63358793,-10.60403253
5.016484537,-1.189675345
17.94651705,-14.56607427
5.285816604,-1.374016912
11.61154008,-8.243088849
24.74662763,-9.193441895
15.87810412,-12.66319576
10.27094348,-7.857322547
8.315231325,-4.291663503
29.97615228,-4.226356466
28.42994913,-5.077043589
13.95383602,-10.76067247
28.71659329,-5.439453302
13.76497327,-10.52378167
24.89011424,-8.991103104
14.30677411,-11.21899857
25.99416497,-7.569478289
14.94858942,-12.3313082
11.90425517,-8.082504442
13.77735135,-10.6267384
7.111898058,-3.260346339
12.37142968,-8.578732723
15.60218827,-12.46749897
16.60365142,-12.88275656
14.32565661,-10.75610263
6.72986339,-2.549965779
17.15836805,-14.05046956
15.76627737,-12.91485741
16.10063813,-13.05493167
18.01457494,-14.57101656
29.95221672,-4.364171446
6.978295707,-3.41797569
24.23628948,-10.16331546
13.86991356,-11.25717604
26.07773466,-7.417778181
4.756749895,-0.784807264
6.53810549,-2.796296188
29.98257675,-3.623199548
24.22698685,-9.693540222
6.957358267,-2.771576027
17.73809102,-14.6205414
20.22935953,-13.12354773
22.11906173,-11.4819006
26.8152853,-6.61880079
24.85199207,-8.964700754
28.96123146,-5.281449246
6.51685615,-2.857649515
16.17316959,-13.28908914
16.02451656,-12.99851715
22.2255274,-10.94868294
7.694464049,-4.296072573
30.4434117,-3.645523383
20.81709168,-12.85705486
17.95956678,-14.62170099
22.04815629,-11.83423555
15.10700587,-12.31243122
15.79611062,-12.75125827
10.44739655,-7.103701052
16.35159673,-13.12837266
7.044414158,-3.54458672
7.017245119,-2.752271503
6.885583767,-3.382935585
22.68842203,-10.68422925
30.30891432,-3.745270629
5.378031759,-1.568667588
18.83051741,-14.1558092
15.89433629,-12.82506442
19.95446908,-13.12303121
17.39918786,-14.06719952
14.44405651,-10.90553693
10.69239317,-6.921605867
9.851405794,-6.200418804
29.49684014,-4.365809223
14.78630476,-12.18814088
9.85273839,-5.952756992
29.8767071,-4.382074875
20.92536195,-12.2425094
24.71589348,-8.927551012
5.702285519,-2.055517335
24.10166891,-8.984584071
8.131311812,-3.96630166
11.59011725,-8.785957761
20.11147827,-12.98901052
26.54619285,-7.058366058
15.55964941,-12.24384535
21.6002134,-11.86159452
25.17593367,-9.014877289
21.66258341,-11.63168013
6.519266822,-3.309195072
17.66118993,-14.66469608
21.95425723,-11.67749629
17.56463574,-14.69746268
16.26342678,-12.81100605
16.68721903,-13.84675247
21.99302193,-11.47389096
28.72233536,-5.479715227
13.62574521,-10.23043475
27.41544619,-5.522912336
28.42855204,-6.173356903
26.67125659,-6.851608789
8.098470709,-4.431715881
7.410754671,-3.365035085
10.83129032,-7.542065764
27.80887916,-6.33892854
4.598376005,-0.792039639
23.65882544,-9.97269699
29.397335,-4.957716615
27.9673875,-6.103903717
21.69765193,-12.03529563
8.219745804,-6.124177066
27.69623818,-7.281475273
22.2852674,-11.33778986
27.13509197,-6.824234825
13.34218471,-9.776730558
30.11175901,-4.177846827
29.11229817,-5.037323583
28.99662353,-5.156669374
29.49364937,-4.634670303
17.51576869,-14.59048411
5.287025865,-1.39027552
8.580079797,-6.013565613
29.02514126,-4.630951779
17.93438975,-14.66614675
8.331625689,-4.905024333
14.58665336,-11.82266767
24.57903167,-9.209670544
24.6507486,-9.145478861
10.36822378,-6.196924175
28.2532206,-5.279437567
8.822231592,-5.167148033
5.815970093,-2.695504662
10.8871429,-7.506967655
29.70304172,-4.159923892
7.241787893,-3.005064098
20.22935962,-13.12354975
17.815753,-14.50658821
28.17428044,-5.824252189
22.28841136,-11.32073338
11.54982072,-7.698287009
30.31323187,-3.403383033
7.62805769,-3.68075304
6.475646799,-2.852066875
24.9706032,-8.636928483
5.420312422,-0.889485171
10.35015968,-7.119414139
21.85678557,-11.51699859
15.77785409,-12.50134319
30.69551969,-3.220296707
15.40466636,-12.20584479
8.663268207,-4.093936595
26.07773909,-7.417772288
10.56077557,-7.217412978
5.136356338,-1.085737272
26.86193861,-7.090490462
7.894901757,-4.160406522
29.9825719,-3.910561322
7.573320603,-3.853678743
17.98868434,-14.65698376
16.7686859,-14.15775158
7.633239935,-4.013012923
10.64683531,-8.714717434
9.059011778,-5.619769633
13.63174614,-10.1389308
17.68268287,-13.86361026
16.17316868,-13.2890847
13.7615502,-10.53696777
5.191416518,-2.137246081
7.730366496,-4.126733335
7.67815914,-4.173969786
25.35714829,-8.37883696
30.4753941,-3.855648217
14.34751059,-11.41767755
26.52383439,-6.910854215
24.2606257,-9.33250602
12.01861944,-8.788147342
6.509262826,-3.103878545
26.43041073,-7.213356092
20.37969381,-13.12835847
23.49375745,-10.18566883
15.73098935,-13.02251835
13.59671751,-10.6151276
4.756737875,-0.784792076
20.15875567,-13.1617537
21.74103182,-11.39458629
14.1899794,-10.72739893
15.94114122,-13.06914594
6.932586092,-3.205061353
8.044355247,-4.322095988
9.59265549,-5.923729731
8.81303311,-5.436641561
25.15613288,-8.439973825
6.107355327,-2.778756748
26.81528655,-6.618799117
8.102421047,-2.516950685
7.931165488,-4.204148924
28.42082904,-5.431652231
17.82319776,-14.74102509
21.40291455,-12.2795583
9.824200526,-6.656656196
23.43643869,-10.6197614
5.430409423,-1.581104404
24.95023458,-8.868857385
11.31639169,-7.770251925
7.662522136,-4.745074029
16.21433121,-13.31472254
22.09162005,-11.37517341
29.91840234,-4.170101926
7.287606431,-3.722492645
12.01861968,-8.788144082
26.52270502,-7.05855054
7.655025188,-4.015279156
12.37816426,-8.876449569
15.8943369,-12.82506462
17.73131415,-14.57696571
29.4188215,-4.554547772
30.38044038,-3.710192131
11.04824755,-8.104532852
12.77453843,-9.607850324
22.26941481,-11.47629246
17.26679924,-13.93036106
19.75452424,-13.58447002
24.42299552,-9.266275768
7.531444225,-4.415026434
30.53946738,-3.539583659
13.19878278,-10.10990792
9.669626565,-7.059285603
17.51092204,-14.37066732
24.04145276,-9.644414049
15.10700664,-12.31243127
28.40015627,-5.655361876
18.42378492,-14.37888472
7.91075879,-4.075650433
12.92982662,-10.17131734
20.28843451,-13.15236692
10.80717787,-7.873068401
29.64956503,-3.578260676
5.008701361,-0.683914779
13.72642989,-10.92858993
17.56772074,-14.62711845
8.400765591,-5.509509315
14.924387,-11.74217133
15.22325366,-12.21614042
26.72977531,-7.323455275
8.550312492,-5.031243564
5.423335928,-2.060132915
17.34264665,-14.2116929
7.199703569,-4.141288338
28.10023094,-6.253084026
5.959469544,-2.388837363
6.299654674,-2.302888417
7.017239591,-2.752260862
17.64567043,-14.47265481
23.73106031,-10.8871649
19.35710281,-13.48905545
16.74023001,-13.40545869
18.53951827,-14.53490752
13.13282164,-10.22796566
6.145292989,-2.845051024
17.75023368,-14.73980968
10.56080199,-8.102477742
21.77252528,-11.73931023
28.47775639,-5.536544787
6.145292203,-2.845050826
13.85682483,-10.38345629
7.575938972,-4.311243118
14.21291586,-11.90123474
17.36681245,-14.02351485
21.63975647,-11.95959547
15.25524011,-12.27985506
22.38219993,-11.07764722
12.53960472,-8.662839976
10.29064532,-6.436746912
9.369549786,-6.18391025
12.72247914,-9.492157596
19.45569807,-13.65540068
17.73829249,-14.57174222
21.59667467,-11.69546786
14.21955802,-10.98078184
24.82433992,-8.577449912
15.39549899,-12.2078593
13.39079817,-10.13630318
8.219752984,-6.124191151
8.663736169,-5.656562655
29.48814179,-4.285846315
25.55309203,-8.258878383
29.38802395,-4.456626491
17.39285633,-14.46415994
26.55898074,-7.20877475
24.47062349,-8.954658754
8.387077291,-5.695418722
7.510280114,-4.459516763
25.25902909,-8.668857864
17.68587222,-14.73994964
20.22683727,-13.20565826
7.966188425,-4.007875327
7.651820556,-4.009239433
11.32048024,-8.154829992
10.76969659,-7.596959647
15.67612837,-12.44220584
5.644221977,-1.2588653
6.470436976,-2.974684101
17.42848162,-14.3869431
13.19236553,-10.41198808
21.90094895,-11.63537735
6.51863807,-2.22082085
24.85494216,-8.818849752
20.15929032,-13.22840088
5.389435134,-2.296804773
15.9091771,-13.12925842
7.227789065,-2.901712994
21.46047107,-11.94325311
28.51685064,-4.981626649
24.66437903,-9.113913852
18.80577203,-14.25243807
7.120993412,-2.645538981
15.16754339,-12.1761158
29.92472107,-4.655852572
6.986301622,-2.382953126
13.65707066,-10.18615759
6.56563578,-2.567067481
5.316083427,-1.218332756
6.647744195,-3.251467406
